Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Kingdom of Cambodia,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,"Table 2: Schools, Classes, Students and Staff by Province",Province,Number of,Disadv.,Number of.1,Number of.2,Classes,Enrollment,Repeaters,Teaching Staff,Non-Teaching Staff,Total  Staff,Unnamed: 15,Number of School,Seperated,Teaching Staff with out trainning,Pre-school,Primary School,Lower Secondary,Upper Secondary,Unnamed: 16,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Table 10: Number of Cluster schools and Schools in Pagoda,Number of Schools,2 - Shift,Floating,Schools,Attached,Schools Without,Characteristics of School Principals (Incharge),Primary,College,Lycee,Enrollment in Grade 1,Repeaters in Grade 1,Enrollment in Grade 2,Repeaters in Grade 2,Enrollment in Grade 3,Repeaters in Grade 3,Enrollment in Grade 4,Repeaters in Grade 4,Enrollment in Grade 5,Repeaters in Grade 5,Enrollment in Grade 6,Unnamed: 22,Repeaters in Grade 6,Unnamed: 24,Enrollment in Grade 7,Unnamed: 26,Repeaters in Grade 7,Unnamed: 28,Enrollment in Grade 8,Unnamed: 30,Repeaters in Grade 8,Unnamed: 32,Enrollment in Grade 9,Unnamed: 34,Repeaters in Grade 9,Unnamed: 36,Enrollment in Grade 10,Unnamed: 38,Repeaters in Grade 10,Unnamed: 40,Enrollment in Grade 11,Unnamed: 42,Repeaters in Grade 11,Unnamed: 44,Enrollment in Grade 12,Unnamed: 46,Repeaters in Grade 12,Unnamed: 48,Lower Sec.,Upper Sec.,Total,% Female,Grade 1 Intake,Primary Enrollment,Grade 7 Intake,L. Sec. Enrollment,Grade 10 Intake,U. Sec. Enrollment,% Over-age Enrollment in,Lowest Step,Medium Step,Highest Step,Mixed Step,Pre-School,Director of the,Provincial Edn. Service,District Edn. Office,Teaching Staff at Schools,Non-Tch. Staff at Schools,Total Staff,Number of Schools with,Literacy,Contracted,Education Level of Teaching Staff,Education Level of Non-Teaching Staff,Teaching Staff without Pedagogy Training,Unnamed: 17,Preschool Level,Primary Level,Secondary Level,w/o Pedag.,Number of Classrooms,Classrooms Without Good,Schools with Separate,Parent Association,Commu.,Teaching,PB Fund (Riel),Number of Schools Obtaining Funds from,Total Number of,Concrete/Brick Structure,Wooden Structure,Bamboo Structure,New Buildings,Buildings Without Good,School Area (m2),Cl.room Area,Pre-School with,"Schools with Sport Ground, Equipment and Teams / Player for",Gross Admission,Net Admission,% Over-age (6+),Transition Rate,Transition Rate.1,Gross Enrollment Rate,Net Enrollment Rate,Gross Admission Rate,Net Admission Rate,% Over-age (6+) Admission,"Transition Rate to Lower Sec.
2018/2019","Transition Rate to Upper Sec.
2018/2019",Table 9: Indicators on Enrollment by Province,Gross Enrollment Rate (Total),Net Enrollment Rate (Total),Gross Enrollment Rate (Girl),Net Enrollment Rate (Girl),Table 3:  Indicators on Primary Schools by Province,Table 1: Indicators on Schools,Table 2:  Indicators on Schools by Province,Table 4:  Indicators on Secondary Schools by Province,Table 7: Indicators on Primary Students and Staff by Province,Aged 6,Aged 6-11,Aged 12-14,Aged 15-17,Sex-Ratio of Population,Table 8: Indicators on Secondary Students and Staff by Province,Table 5:  Indicators on Students and Staff,Table 6: Indicators on Students and Staff by Province,Primary Level (Grades 1-6),Lower Secondary Level (Grades 7-9),Upper Secondary Level (Grades 10-12),Successful Candidates,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Unnamed: 23,Grade 9,Unnamed: 27,Grade 10,Unnamed: 29,Grade 11,Unnamed: 33,Grade 12,Unnamed: 35,Table 25:  Servival Rate And Completion Rate,Table 26 : Gender Parity Index in Education Indicators 2019 - 2020,"APPENDIX: EDUCATION STATISTICS, 1979/1980 to 2019/2020"
,,9.4,2.1,,,5.9,1.7,,4.6,1,,3.8,1.7,,2.8,,Prey Veng,,,,,,,,,,,1.9,,,,,,,,,23.9,,0.5,11.6,,,,,,,,,,,,,,,,,,,,,,,,,16.1,,1,,,,18.7,,0.3,,,,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.5,92.3,94.4,94.5,95.3,73.8,87.9,83.7,0.3,57.3,41.7,80.6,0.7,91.2,8.5,82.1,1.8,,,
,,12.9,2.2,,,7.4,2.2,,5.9,5.1,,4.3,5.4,,2.4,,Pursat,,,,,,,,,,,5.2,,,,,,,,,12,,0.6,16.6,,,,,,,,,,,,,,,,,,,,,,,,,15.5,,1.3,,,,11.5,,0.2,,,,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,90.4,89,90.3,92.4,85.9,82.8,84.2,0.3,85.9,12.7,88.4,0.1,99.1,0.7,80.2,2.5,,,
,,6.8,12,,,4,6.5,,3.1,7.6,,1.8,15,,1.8,,Ratanak Kiri,,,,,,,,,,,12,,,,,,,,,42.4,,0.3,20.1,,,,,,,,,,,,,,,,,,,,,,,,,2.3,,2.1,,,,11.9,,0.4,,,,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.2,89.5,89.3,83.2,86.2,57,79.6,97.7,0,69.6,28.2,88.1,0,92.8,6.8,89.4,2.9,,,
,,11.1,2.4,,,7.1,2.2,,4.8,2.7,,2.9,3,,2,,Siemreap,,,,,,,,,,,2.2,,,,,,,,,14.2,,2.6,13.1,,,,,,,,,,,,,,,,,,,,,,,,,12.3,,2.2,,,,13.1,,0.7,,,,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.5,90.6,92.5,94.1,95.8,84.5,84.3,86.2,1.5,82.3,15.5,85.6,1.4,94.1,5.2,78.9,1.5,,,
,,15.9,7.2,,,10,11.5,,7.6,11.3,,4,6.5,,2.4,,Stung Treng,,,,,,,,,,,11,,,,,,,,,35.6,,2.1,18.1,,,,,,,,,,,,,,,,,,,,,,,,,16.2,,1.7,,,,14.9,,0.3,,,,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.9,78.4,81.1,89.5,86.5,62.1,79.8,81.8,2,80.2,18.1,84.5,0.6,99.7,n.a.,82.7,3.1,,,
,,6.9,2.1,,,3.7,n.a.,,2.7,1,,1.8,0.2,,1.5,,Svay Rieng,,,,,,,,,,,1.6,,,,,,,,,5,,1,13.2,,,,,,,,,,,,,,,,,,,,,,,,,16.9,,1,,,,18.3,,0.1,,,,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,96.5,96.2,98,97,94.1,85.7,82.4,0.7,81.6,17.4,80.9,0.8,88,11.9,78.3,1.9,,,
,,9.3,0.7,,,7.3,1.5,,6.1,2.1,,4.1,2.5,,4.1,,Takeo,,,,,,,,,,,3.6,,,,,,,,,9.6,,2.3,11.6,,,,,,,,,,,,,,,,,,,,,,,,,11.9,,2.1,,,,13.2,,0.5,,,,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,91.2,91.8,93.4,92.3,86.6,86.2,86.1,1.9,80.9,17,86.2,0.6,90.5,9,67.9,2.9,,,
,,8.5,5.5,,,5.9,5.3,,4.5,6.1,,3.2,5.6,,2.8,,Tbaung Khmum,,,,,,,,,,,7.1,,,,,,,,,48.8,,2.2,18.5,,,,,,,,,,,,,,,,,,,,,,,,,16.9,,2.6,,,,8.9,,0.3,,,,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,88.9,89.5,91.3,90.1,49.8,79.3,81.6,1.4,56.4,41,90,1.2,91.2,8.5,75.1,2.2,,,
,,9.1,3.4,,,6.1,2.8,,4.6,3.2,,3.2,3.8,,2.3,,Whole Kingdom,,,,,,,,,,,3.9,,,,,,,,,19.9,,1.8,14.1,,,,,,,,,,,,,,,,,,,,,,,,,13.8,,2,,,,13,,0.4,,,,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.5,91.1,92.2,93,93.8,78.4,84.1,85.1,1.1,71.8,26.2,86.3,0.7,92.3,7.3,71,2.6,,,
,,7.4,2.8,,,4.7,1.4,,3.4,1.9,,2.1,2.8,,1.3,,- Urban Area,,,,,,,,,,,2.6,,,,,,,,,17.8,,2.3,11.3,,,,,,,,,,,,,,,,,,,,,,,,,5.4,,3.1,,,,5.6,,0.5,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.7,93.9,94.7,95.1,96,81.4,86.4,93.2,1.3,74.9,22,93.6,0.8,98.8,0.8,63.5,2.5,,,
,,9.5,3.5,,,6.3,3.1,,4.8,3.5,,3.4,4,,2.5,,- Rural Area,,,,,,,,,,,4.2,,,,,,,,,20.3,,1.7,14.7,,,,,,,,,,,,,,,,,,,,,,,,,15.7,,1.7,,,,15.6,,0.4,,,,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,90.5,91.7,92.6,93.3,77.7,83.6,83.2,1.1,71.1,27.3,83.7,0.7,89.8,9.9,74.5,2.6,,,
,,Repetition,Dropout,,,Repetition,Dropout,,Repetition,Dropout,,Repetition,Dropout,,Repetition,,,,,,,,,,,,,Dropout,,,,,,,,,Dropout,,Repetition,Dropout,,,,,,,,,,,,,,,,,,,,,,,,,Dropout,,Repetition,,,,Dropout,,Repetition,,,,Dropout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Repetition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Promotion,Promotion,Promotion,Promotion,Promotion,Promotion,Promotion,Promotion,Repetition,Promotion,Dropout,Promotion,Repetition,Promotion,Dropout,Promotion,Repetition,,,
,,7.7,4.2,,,5.8,4.6,,4.5,4.3,,4.1,7.1,,2.6,,Banteay Meanchey,,,,,,,,,,,3.1,,,,,,,,,9.2,,3.3,20.7,,,,,,,,,,,,,,,,,,,,,,,,,16.6,,5.4,,,,15.9,,0.5,,,,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.1,89.6,91.2,88.8,94.3,89.2,76.1,80.6,2.8,70.6,24,82.9,1.3,91.4,8.1,44.9,4,,,
,,12.6,6.6,,,9.2,6.7,,6.9,5.9,,5,7.3,,3.6,,Battambang,,,,,,,,,,,8.1,,,,,,,,,27.2,,4.7,22.2,,,,,,,,,,,,,,,,,,,,,,,,,16.3,,4.9,,,,15,,0.6,,,,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.8,84.2,87.2,87.7,88.4,69.7,73.1,80.7,3,68.5,26.6,82.7,2.3,89.8,9.6,59.1,4.1,,,
,,15,3.8,,,11.5,6,,10.6,5.7,,8.2,7.1,,7.6,,Kampong Cham,,,,,,,,,,,7.2,,,,,,,,,30.1,,5.4,21,,,,,,,,,,,,,,,,,,,,,,,,,16.4,,4.6,,,,19.6,,1,,,,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.3,82.4,83.8,84.7,85.3,64.7,73.6,79.5,4.1,57.3,38.1,78,2.4,90.8,8.1,64.1,4,,,
,,12.1,2,,,9.5,2.9,,8.5,3.8,,6.5,6.1,,3.9,,Kampong Chhnang,,,,,,,,,,,6.8,,,,,,,,,17.4,,4.2,20.6,,,,,,,,,,,,,,,,,,,,,,,,,17.8,,3.4,,,,17.3,,0.4,,,,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.9,87.6,87.7,87.4,89.4,80.3,75.2,79.8,2.3,72.3,24.3,81.8,0.9,87.6,12,59.2,3.3,,,
,,9.9,5.2,,,6.9,2.6,,6.3,3.6,,4.5,5.3,,3.4,,Kampong Speu,,,,,,,,,,,5.9,,,,,,,,,28.4,,2.8,23.5,,,,,,,,,,,,,,,,,,,,,,,,,20.9,,4.5,,,,23.3,,0.5,,,,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.8,90.5,90.1,90.2,90.7,68.9,73.7,76.9,2.2,53.7,41.8,76.3,0.4,86.1,13.4,63.2,1.4,,,
,,15,5.8,,,10.8,4.2,,9,4.8,,6.1,9.6,,4.6,,Kampong Thom,,,,,,,,,,,8.2,,,,,,,,,31.7,,5.7,20.2,,,,,,,,,,,,,,,,,,,,,,,,,14.9,,5.8,,,,21.3,,1.3,,,,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.2,84.9,86.1,84.3,87.3,64.5,74.1,81.8,3.3,61.9,32.4,77.2,1.5,89.3,9.4,64.6,1.8,,,
,,11,6.6,,,7.9,2.9,,5.8,3.5,,4.4,4.5,,3.8,,Kampot,,,,,,,,,,,10.4,,,,,,,,,28,,4.5,20.3,,,,,,,,,,,,,,,,,,,,,,,,,20.6,,5.6,,,,16.3,,1.1,,,,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.4,89.2,90.7,91.1,85.9,68.9,75.2,76.4,3,65.9,28.5,81.4,2.3,87.6,11.3,72.6,2.3,,,
,,14.6,3.2,,,11.6,2.9,,9.7,4,,8.4,4.2,,6.7,,Kandal,,,,,,,,,,,5,,,,,,,,,4.6,,5.1,18,,,,,,,,,,,,,,,,,,,,,,,,,14.9,,4.1,,,,17.3,,1.3,,,,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.3,85.5,86.3,87.4,88.3,90.2,76.8,82.7,2.4,80.4,15.5,81.1,1.5,90,8.6,68.2,4.3,,,
,,17,n.a.,,,14.1,n.a.,,14.3,n.a.,,18.3,5,,9.6,,Kep,,,,,,,,,,,1.2,,,,,,,,,17.3,,10.6,26.6,,,,,,,,,,,,,,,,,,,,,,,,,19.8,,3.6,,,,11,,1.1,,,,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.3,88.4,89.4,76.7,89.2,75.6,62.8,75.1,5.1,77.7,18.7,86.7,2.3,87.1,11.8,78.1,3.4,,,
,,10.5,4.6,,,8.3,8.8,,5.5,0.8,,4.1,10.2,,2.8,,Koh Kong,,,,,,,,,,,13.5,,,,,,,,,19.7,,0.9,14.4,,,,,,,,,,,,,,,,,,,,,,,,,11.7,,4,,,,21.6,,0.7,,,,66.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.8,83,93.7,85.7,83.7,78.4,84.7,87.1,1.2,70.7,25.3,77.7,0.7,92.3,7.1,32.5,1.5,,,
,,14.9,10.1,,,10.8,9.8,,9,11.9,,6.2,12.7,,5.7,,Kratie,,,,,,,,,,,11.2,,,,,,,,,17.5,,3,23,,,,,,,,,,,,,,,,,,,,,,,,,21.8,,3.8,,,,16.2,,1.3,,,,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.9,79.5,79.1,81.2,83.1,79.2,74,76.2,2,65.7,30.5,81.5,2.2,89.7,9,71.9,3.9,,,
,,5.7,8.9,,,4.7,12,,4.3,9.6,,4,13.1,,3.4,,Mondul Kiri,,,,,,,,,,,12.3,,,,,,,,,13.3,,5.4,19.6,,,,,,,,,,,,,,,,,,,,,,,,,16.5,,15.4,,,,15.4,,0,,,,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.5,83.3,86.1,82.8,84.3,85,75,79.9,3.6,70.5,14.1,84.3,0.4,92.2,7.8,90.8,0,,,
,,15.8,7,,,10.9,8.1,,10.1,7,,7.1,8.5,,5.3,,Otdar Meanchey,,,,,,,,,,,8.8,,,,,,,,,32.9,,6.4,18,,,,,,,,,,,,,,,,,,,,,,,,,18,,10.2,,,,20.2,,2.8,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.1,81,82.9,84.4,85.8,62,75.6,78.4,3.7,62.3,27.5,76.1,3.7,90.3,6.9,78.3,2.7,,,
,,11.3,n.a.,,,9.2,4.6,,6.5,6.5,,4.6,8.4,,6.2,,Pailin,,,,,,,,,,,2,,,,,,,,,8.7,,6,21.8,,,,,,,,,,,,,,,,,,,,,,,,,14.2,,11.8,,,,17.4,,0.5,,,,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.3,86.2,86.9,87.1,91.8,89.6,72.2,83,2.8,68.2,19.9,79,3.6,93.5,6,53.4,1.5,,,
,,7.2,4.4,,,5.8,2.6,,4.3,0.8,,3.8,0.1,,2.7,,Phnom Penh,,,,,,,,,,,3.6,,,,,,,,,21,,4.4,10.2,,,,,,,,,,,,,,,,,,,,,,,,,n.a.,,5,,,,2.6,,1,,,,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.4,91.7,94.9,96.1,93.7,77,85.4,98.3,2.8,65,30.1,96.2,1.2,n.a.,n.a.,45.8,5.9,,,
,,7.6,4.1,,,6.8,n.a.,,6.3,5.3,,4,7.1,,2.7,,Preah Sihanouk,,,,,,,,,,,5.1,,,,,,,,,75.1,,9,25,,,,,,,,,,,,,,,,,,,,,,,,,12.9,,8,,,,12.8,,0.3,,,,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.4,93.8,88.5,89,92.2,21.2,66,84.2,2.8,12.5,79.5,85.8,1.4,80.3,19.5,69.3,16.3,,,
,,19.5,5,,,13.4,4.5,,10.3,9.6,,7.7,9.4,,4.7,,Preah Vihear,,,,,,,,,,,10.8,,,,,,,,,17,,1.9,17.4,,,,,,,,,,,,,,,,,,,,,,,,,12.2,,2.7,,,,15.8,,0,,,,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.5,82.1,80.1,82.9,84.5,79.5,80.7,86.8,1,66.8,30.5,83.4,0.8,94.8,5.2,76.9,0.4,,,
,,13,1.9,,,9.7,1.1,,8.5,1.9,,6.3,2.4,,5.5,,Prey Veng,,,,,,,,,,,4.4,,,,,,,,,24.9,,1,17.9,,,,,,,,,,,,,,,,,,,,,,,,,15,,2.5,,,,21.2,,0.9,,,,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.1,89.3,89.6,91.3,90.1,70.2,81.1,84,1.1,52.4,45.1,78,0.8,88.5,10.6,62.9,3.9,,,
,,17.1,2.5,,,10.6,4.3,,9.2,6,,6.2,9.5,,4.9,,Pursat,,,,,,,,,,,10.4,,,,,,,,,16.1,,1.3,20.8,,,,,,,,,,,,,,,,,,,,,,,,,15.2,,4.5,,,,12,,1,,,,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.4,85,84.8,84.4,84.7,80.7,77.9,84,0.8,78.3,17.3,87.2,0.8,95,4,57.1,4.5,,,
,,8.7,12.6,,,5,9.4,,4,9.1,,3.2,14.4,,2.1,,Ratanak Kiri,,,,,,,,,,,17.1,,,,,,,,,42.7,,1.9,24.1,,,,,,,,,,,,,,,,,,,,,,,,,1.7,,3.5,,,,10.6,,0.4,,,,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.7,85.6,86.9,82.4,80.8,55.6,74,98.1,0.2,65.6,30.9,89.2,0.3,93.2,6.4,81.6,3.5,,,
,,15.6,3.8,,,11.6,5,,9.5,5,,6.3,6.5,,5.1,,Siemreap,,,,,,,,,,,6.6,,,,,,,,,16.4,,7.4,18.2,,,,,,,,,,,,,,,,,,,,,,,,,14,,6,,,,12.6,,1.7,,,,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.6,83.4,85.5,87.2,88.4,79.9,74.4,82.2,3.8,71.5,22.4,83.9,3.5,75.5,22.8,72.4,3.4,,,
,,18.9,11.2,,,11.8,8.3,,9.3,16,,7.8,10.2,,3.7,,Stung Treng,,,,,,,,,,,12.1,,,,,,,,,34.7,,4.2,24.7,,,,,,,,,,,,,,,,,,,,,,,,,14,,3.5,,,,12.4,,0.3,,,,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.8,79.8,74.7,82.1,84.2,62.7,71.2,84.1,1.8,72.6,23.9,83.6,4,91.4,8.3,76.7,6.7,,,
,,9.8,2,,,6.3,1.3,,5.2,1.4,,3.9,3.6,,3.7,,Svay Rieng,,,,,,,,,,,2.6,,,,,,,,,6.1,,4.5,16.8,,,,,,,,,,,,,,,,,,,,,,,,,18.5,,3.1,,,,19.2,,0.8,,,,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.3,92.5,93.4,92.4,93.7,91.3,78.6,79.3,2.2,75.4,21.5,79.1,1.7,85.4,13.9,69.8,2.5,,,
,,14.1,2.2,,,11.6,5.3,,11.3,3.8,,8.8,5.7,,8.4,,Takeo,,,,,,,,,,,6,,,,,,,,,11.7,,4.6,14.3,,,,,,,,,,,,,,,,,,,,,,,,,15.7,,6.9,,,,18,,1.2,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7,83.1,84.9,85.5,85.7,79.3,81.1,80.7,3.6,n.a.,n.a.,80,2,84.1,14.7,57.1,5,,,
,,11.5,6.2,,,8.8,5.7,,7,8.7,,5.5,8.3,,4.4,,Tbaung Khmum,,,,,,,,,,,12.4,,,,,,,,,47.7,,5.7,26,,,,,,,,,,,,,,,,,,,,,,,,,19.4,,5,,,,24.3,,1.1,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.3,85.5,84.3,86.2,83.2,48.7,68.4,76.7,3.9,46.1,48.9,73.6,2,86.2,12.7,66.3,2.7,,,
,,12.8,4.8,,,9.4,4.6,,7.9,5,,6,6.3,,4.8,,Whole Kingdom,,,,,,,,,,,7,,,,,,,,,22.5,,4.4,19.2,,,,,,,,,,,,,,,,,,,,,,,,,14.9,,4.9,,,,16.3,,1,,,,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.5,86,87.1,87.7,88.2,73.7,76.4,82.4,2.7,68.2,26.9,82,1.7,89.1,9.9,61.7,4,,,
,,10.4,5.7,,,8.1,3.5,,5.9,3.5,,4.4,4.4,,3.3,,- Urban Area,,,,,,,,,,,5.2,,,,,,,,,20.5,,5.1,15.4,,,,,,,,,,,,,,,,,,,,,,,,,5,,5.7,,,,9.6,,1.1,,,,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.9,88.3,90.6,91.1,91.5,77.1,79.5,92,3,70.9,23.3,88.5,1.9,96.3,2.6,55.7,4,,,
